[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_020191319.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191320.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191321.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191323.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191324.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191325.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191326.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191327.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191328.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191329.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191330.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191331.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191332.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191333.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191334.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191335.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191336.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191337.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191339.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191340.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191341.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191342.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191343.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191345.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191346.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191347.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191348.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191349.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191350.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191351.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191352.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191353.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191354.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191356.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191357.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191358.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191359.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191360.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191361.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191362.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191363.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191364.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191365.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191366.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191367.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191368.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191369.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191370.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191371.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191372.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191373.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191374.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191375.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191376.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191377.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191378.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191379.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191380.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191381.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191382.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191383.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191384.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191385.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191386.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191387.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191388.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191390.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191394.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191395.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191396.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191397.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191398.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191399.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191400.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191401.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191404.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191408.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191409.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191410.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191411.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191412.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191413.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191414.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191415.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191416.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191417.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191418.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191419.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191420.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191421.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191423.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191424.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191426.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191427.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191428.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191429.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191430.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191431.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191432.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191433.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191434.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191435.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191436.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191438.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191439.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191440.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191441.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191442.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191443.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191444.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191445.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191446.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191447.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191448.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191449.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191450.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191451.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191452.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191453.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191454.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191455.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191457.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191458.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191459.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191460.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191461.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191462.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191463.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191464.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191466.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191467.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191468.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191469.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191470.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191471.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191472.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191473.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191474.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191475.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191476.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191477.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191478.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191479.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191481.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191482.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191483.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191484.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191485.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191487.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191488.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191489.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191490.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191492.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191493.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191494.1 — 0.3 Mb, 0 hits in 0.00s
[offtarget]   NW_020191495.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191496.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191497.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191499.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191500.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191502.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191503.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191504.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191505.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191506.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191507.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191508.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191509.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191510.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191511.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191512.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191513.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191514.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191515.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191516.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191517.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191518.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191519.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191521.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191522.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191523.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191524.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191525.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191526.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191527.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191529.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191531.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191532.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191533.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191534.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191535.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191536.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191537.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191538.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191539.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191540.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191541.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191542.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191543.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191544.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191545.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191547.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191548.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191549.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191550.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191551.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191552.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191553.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191554.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191555.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191556.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191557.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191558.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191559.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191560.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191561.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191562.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191563.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191564.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191566.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191567.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191568.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191569.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191570.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191571.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191572.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191573.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191574.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191576.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191577.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191578.1 — 0.6 Mb, 0 hits in 0.00s
[offtarget]   NW_020191579.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191580.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191581.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191582.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191583.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191584.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191585.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191587.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191588.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191589.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191590.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191591.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191592.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191594.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191595.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191597.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191598.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191599.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191600.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191602.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191603.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191605.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191607.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191608.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191609.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191610.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191611.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191612.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191613.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191614.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191615.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191616.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191617.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191618.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191619.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191620.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191621.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191622.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191623.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191626.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191627.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191628.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191629.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191630.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191631.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191632.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191633.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191634.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191635.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191636.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191637.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191639.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191640.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191641.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191642.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191643.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191644.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191645.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191646.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191648.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191649.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191650.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191651.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191652.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191653.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191654.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191655.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191657.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191658.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191659.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191660.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191661.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191662.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191664.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191665.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191666.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191667.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191668.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191669.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191670.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191671.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191672.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191673.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191674.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191675.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191676.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191677.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191678.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191679.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191680.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191681.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191683.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191684.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191685.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191686.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191687.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191688.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191690.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191691.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191692.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191693.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191695.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191696.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191697.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191698.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191699.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191700.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191701.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191703.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191705.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191706.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191707.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191708.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191709.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191710.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191711.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191712.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191713.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191714.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191715.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191716.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191717.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191718.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191719.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191721.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191722.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191723.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191724.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191725.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191727.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191728.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191729.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191730.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191731.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191732.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191733.1 — 0.0 Mb, 0 hits in 0.00s
