[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_022192131.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192132.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192133.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192134.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192135.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192136.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192137.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192138.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192139.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192140.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192141.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192142.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192143.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192144.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192145.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192146.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192147.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192148.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192149.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192150.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192151.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192152.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192153.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192154.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192155.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192156.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192157.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192158.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192159.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192160.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192161.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192162.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192163.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192164.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192165.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192166.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192167.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192168.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192169.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192170.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192171.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192172.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192173.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192174.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192175.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192176.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192177.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192178.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192179.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192180.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192181.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192182.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192183.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192184.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192185.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192186.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192187.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192188.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192189.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192190.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192191.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192192.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192193.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192194.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192195.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192196.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192197.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192198.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192199.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192200.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192201.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192202.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192203.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192204.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192205.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192206.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192207.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192208.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192209.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192210.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192211.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192212.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192213.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192214.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192215.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192216.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192217.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192218.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192219.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192220.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192221.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192222.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192223.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192224.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192225.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192226.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192227.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192228.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192229.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192230.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192231.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192232.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192233.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192234.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192235.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192236.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192237.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_022192238.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192239.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192240.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192241.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192242.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192243.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192244.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192245.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192246.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192247.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192248.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192249.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192250.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192251.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192252.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192253.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192254.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192255.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192256.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192257.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192258.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192259.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192260.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192261.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192262.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192263.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192264.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192265.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192266.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192267.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192268.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192269.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192270.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192271.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192272.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192273.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192274.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192275.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192276.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192277.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192278.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192279.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192280.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192281.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192282.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192283.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192284.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192285.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192286.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192287.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192288.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192289.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192290.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192291.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192292.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192293.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192294.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192295.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192296.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192297.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192298.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192299.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192300.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192301.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192302.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192303.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192304.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192305.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192306.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192307.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192308.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192309.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192310.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192311.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192312.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192313.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192314.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192315.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192316.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192317.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192318.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192319.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192320.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192321.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192322.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192323.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192324.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192325.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192326.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192327.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192328.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192329.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192330.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192331.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192332.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192333.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192334.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192335.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192336.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192337.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192338.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192339.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192340.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192341.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192342.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192343.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192344.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192345.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192346.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192347.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192348.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_022192349.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192350.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192351.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192352.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192353.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192354.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192355.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192356.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192357.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192358.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192359.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192360.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192361.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192362.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192363.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192364.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192365.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192366.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192367.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192368.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192369.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192370.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192371.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192372.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192373.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192374.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192375.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192376.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192377.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192378.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192379.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192380.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192381.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192382.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192383.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192384.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192385.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192386.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192387.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192388.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192389.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192390.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192391.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192392.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192393.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192394.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192395.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192396.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192397.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192398.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192399.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192400.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192401.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192402.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192403.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192404.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192405.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192406.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192407.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192408.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192409.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192410.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192411.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192412.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192413.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192414.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192415.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192416.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192417.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192418.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192419.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192420.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192421.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192422.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192423.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192424.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192425.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192426.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192427.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192428.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192429.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192430.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192431.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192432.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192433.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192434.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192435.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192436.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192437.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192438.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192439.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192440.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192441.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192442.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192443.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192444.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192445.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192446.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192447.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192448.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192449.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192450.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192451.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192452.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192453.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192454.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192455.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192456.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192457.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192458.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192459.1 — 0.8 Mb, 0 hits in 0.00s
[offtarget]   NW_022192460.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192461.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192462.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192463.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192464.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192465.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192466.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192467.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192468.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192469.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192470.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192471.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192472.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192473.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192474.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192475.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192476.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192477.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192478.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192479.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192480.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192481.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192482.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192483.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192484.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192485.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192486.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192487.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192488.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192489.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192490.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192491.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192492.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192493.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192494.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192495.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192496.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022192497.1 — 0.0 Mb, 0 hits in 0.00s
